#1	
double tab1(35040,2) # comment line	
1228500	0.00E+00
1229400	0.00E+00
1230300	0.00E+00
1231200	0.00E+00
1232100	0.00E+00
1233000	0.00E+00
1233900	0.00E+00
1234800	0.00E+00
1235700	0.00E+00
1236600	0.00E+00
1237500	0.00E+00
1238400	0.00E+00
1239300	0.00E+00
1240200	0.00E+00
1241100	0.00E+00
1242000	0.00E+00
1242900	0.00E+00
1243800	0.00E+00
1244700	0.00E+00
1245600	0.00E+00
1246500	0.00E+00
1247400	0.00E+00
1248300	0.00E+00
1249200	0.00E+00
1250100	0.00E+00
1251000	0.00E+00
1251900	0.00E+00
1252800	0.00E+00
1253700	2.50E-06
1254600	5.40E-06
1255500	6.80E-06
1256400	6.80E-06
1257300	6.80E-06
1258200	6.80E-06
1259100	6.80E-06
1260000	6.80E-06
1260900	6.80E-06
1261800	6.80E-06
1262700	6.80E-06
1263600	6.80E-06
1264500	5.40E-06
1265400	2.50E-06
1266300	0.00E+00
1267200	0.00E+00
1268100	0.00E+00
1269000	0.00E+00
1269900	0.00E+00
1270800	2.50E-06
1271700	5.68E-05
1272600	5.82E-05
1273500	5.82E-05
1274400	5.82E-05
1275300	5.82E-05
1276200	5.68E-05
1277100	5.39E-05
1278000	5.11E-05
1278900	4.25E-05
1279800	3.68E-05
1280700	3.39E-05
1281600	3.11E-05
1282500	2.82E-05
1283400	2.54E-05
1284300	2.25E-05
1285200	1.97E-05
1286100	1.68E-05
1287000	1.40E-05
1287900	1.11E-05
1288800	8.20E-06
1289700	5.40E-06
1290600	2.50E-06
1291500	0.00E+00
1292400	0.00E+00
1293300	0.00E+00
1294200	0.00E+00
1295100	0.00E+00
1296000	0.00E+00
1296900	0.00E+00
1297800	0.00E+00
1298700	0.00E+00
1299600	0.00E+00
1300500	0.00E+00
1301400	0.00E+00
1302300	0.00E+00
1303200	0.00E+00
1304100	0.00E+00
1305000	0.00E+00
1305900	0.00E+00
1306800	0.00E+00
1307700	0.00E+00
1308600	0.00E+00
1309500	0.00E+00
1310400	0.00E+00
1311300	0.00E+00
1312200	0.00E+00
1313100	0.00E+00
1314000	0.00E+00
1314900	0.00E+00
1315800	0.00E+00
1316700	0.00E+00
1317600	0.00E+00
1318500	0.00E+00
1319400	0.00E+00
1320300	0.00E+00
1321200	0.00E+00
1322100	0.00E+00
1323000	0.00E+00
1323900	0.00E+00
1324800	0.00E+00
1325700	0.00E+00
1326600	0.00E+00
1327500	0.00E+00
1328400	0.00E+00
1329300	0.00E+00
1330200	0.00E+00
1331100	0.00E+00
1332000	0.00E+00
1332900	0.00E+00
1333800	0.00E+00
1334700	0.00E+00
1335600	0.00E+00
1336500	0.00E+00
1337400	0.00E+00
1338300	0.00E+00
1339200	0.00E+00
1340100	2.50E-06
1341000	5.40E-06
1341900	6.80E-06
1342800	6.80E-06
1343700	6.80E-06
1344600	6.80E-06
1345500	6.80E-06
1346400	6.80E-06
1347300	6.80E-06
1348200	6.80E-06
1349100	6.80E-06
1350000	6.80E-06
1350900	5.40E-06
1351800	2.50E-06
1352700	0.00E+00
1353600	0.00E+00
1354500	0.00E+00
1355400	0.00E+00
1356300	0.00E+00
1357200	2.50E-06
1358100	5.68E-05
1359000	5.82E-05
1359900	5.82E-05
1360800	5.82E-05
1361700	5.82E-05
1362600	5.68E-05
1363500	5.39E-05
1364400	5.11E-05
1365300	4.25E-05
1366200	3.68E-05
1367100	3.39E-05
1368000	3.11E-05
1368900	2.82E-05
1369800	2.54E-05
1370700	2.25E-05
1371600	1.97E-05
1372500	1.68E-05
1373400	1.40E-05
1374300	1.11E-05
1375200	8.20E-06
1376100	5.40E-06
1377000	2.50E-06
1377900	0.00E+00
1378800	0.00E+00
1379700	0.00E+00
1380600	0.00E+00
1381500	0.00E+00
1382400	0.00E+00
1383300	0.00E+00
1384200	0.00E+00
1385100	0.00E+00
1386000	0.00E+00
1386900	0.00E+00
1387800	0.00E+00
1388700	0.00E+00
1389600	0.00E+00
1390500	0.00E+00
1391400	0.00E+00
1392300	0.00E+00
1393200	0.00E+00
1394100	0.00E+00
1395000	0.00E+00
1395900	0.00E+00
1396800	0.00E+00
1397700	0.00E+00
1398600	0.00E+00
1399500	0.00E+00
1400400	0.00E+00
1401300	0.00E+00
1402200	0.00E+00
1403100	0.00E+00
1404000	0.00E+00
1404900	0.00E+00
1405800	0.00E+00
1406700	0.00E+00
1407600	0.00E+00
1408500	0.00E+00
1409400	0.00E+00
1410300	0.00E+00
1411200	0.00E+00
1412100	0.00E+00
1413000	0.00E+00
1413900	0.00E+00
1414800	0.00E+00
1415700	0.00E+00
1416600	0.00E+00
1417500	0.00E+00
1418400	0.00E+00
1419300	0.00E+00
1420200	0.00E+00
1421100	0.00E+00
1422000	0.00E+00
1422900	0.00E+00
1423800	0.00E+00
1424700	0.00E+00
1425600	0.00E+00
1426500	2.50E-06
1427400	5.40E-06
1428300	6.80E-06
1429200	6.80E-06
1430100	6.80E-06
1431000	6.80E-06
1431900	6.80E-06
1432800	6.80E-06
1433700	6.80E-06
1434600	6.80E-06
1435500	6.80E-06
1436400	6.80E-06
1437300	5.40E-06
1438200	2.50E-06
1439100	0.00E+00
1440000	0.00E+00
1440900	0.00E+00
1441800	0.00E+00
1442700	0.00E+00
1443600	2.50E-06
1444500	5.68E-05
1445400	5.82E-05
1446300	5.82E-05
1447200	5.82E-05
1448100	5.82E-05
1449000	5.68E-05
1449900	5.39E-05
1450800	5.11E-05
1451700	4.25E-05
1452600	3.68E-05
1453500	3.39E-05
1454400	3.11E-05
1455300	2.82E-05
1456200	2.54E-05
1457100	2.25E-05
1458000	1.97E-05
1458900	1.68E-05
1459800	1.40E-05
1460700	1.11E-05
1461600	8.20E-06
1462500	5.40E-06
1463400	2.50E-06
1464300	0.00E+00
1465200	0.00E+00
1466100	0.00E+00
1467000	0.00E+00
1467900	0.00E+00
1468800	0.00E+00
1469700	0.00E+00
1470600	0.00E+00
1471500	0.00E+00
1472400	0.00E+00
1473300	0.00E+00
1474200	0.00E+00
1475100	0.00E+00
1476000	0.00E+00
1476900	0.00E+00
1477800	0.00E+00
1478700	0.00E+00
1479600	0.00E+00
1480500	0.00E+00
1481400	0.00E+00
1482300	0.00E+00
1483200	0.00E+00
1484100	0.00E+00
1485000	0.00E+00
1485900	0.00E+00
1486800	0.00E+00
1487700	0.00E+00
1488600	0.00E+00
1489500	0.00E+00
1490400	0.00E+00
1491300	0.00E+00
1492200	0.00E+00
1493100	0.00E+00
1494000	0.00E+00
1494900	0.00E+00
1495800	0.00E+00
1496700	0.00E+00
1497600	0.00E+00
1498500	0.00E+00
1499400	0.00E+00
1500300	0.00E+00
1501200	0.00E+00
1502100	0.00E+00
1503000	0.00E+00
1503900	0.00E+00
1504800	0.00E+00
1505700	0.00E+00
1506600	0.00E+00
1507500	0.00E+00
1508400	0.00E+00
1509300	0.00E+00
1510200	0.00E+00
1511100	0.00E+00
1512000	0.00E+00
1512900	2.50E-06
1513800	5.40E-06
1514700	6.80E-06
1515600	6.80E-06
1516500	6.80E-06
1517400	6.80E-06
1518300	6.80E-06
1519200	6.80E-06
1520100	6.80E-06
1521000	6.80E-06
1521900	6.80E-06
1522800	6.80E-06
1523700	5.40E-06
1524600	2.50E-06
1525500	0.00E+00
1526400	0.00E+00
1527300	0.00E+00
1528200	0.00E+00
1529100	0.00E+00
1530000	2.50E-06
1530900	5.68E-05
1531800	5.82E-05
1532700	5.82E-05
1533600	5.82E-05
1534500	5.82E-05
1535400	5.68E-05
1536300	5.39E-05
1537200	5.11E-05
1538100	4.25E-05
1539000	3.68E-05
1539900	3.39E-05
1540800	3.11E-05
1541700	2.82E-05
1542600	2.54E-05
1543500	2.25E-05
1544400	1.97E-05
1545300	1.68E-05
1546200	1.40E-05
1547100	1.11E-05
1548000	8.20E-06
1548900	5.40E-06
1549800	2.50E-06
1550700	0.00E+00
1551600	0.00E+00
1552500	0.00E+00
1553400	0.00E+00
1554300	0.00E+00
1555200	0.00E+00
1556100	0.00E+00
1557000	0.00E+00
1557900	0.00E+00
1558800	0.00E+00
1559700	0.00E+00
1560600	0.00E+00
1561500	0.00E+00
1562400	0.00E+00
1563300	0.00E+00
1564200	0.00E+00
1565100	0.00E+00
1566000	0.00E+00
1566900	0.00E+00
1567800	0.00E+00
1568700	0.00E+00
1569600	0.00E+00
1570500	0.00E+00
1571400	0.00E+00
1572300	0.00E+00
1573200	0.00E+00
1574100	0.00E+00
1575000	0.00E+00
1575900	0.00E+00
1576800	0.00E+00
1577700	0.00E+00
1578600	0.00E+00
1579500	0.00E+00
1580400	0.00E+00
1581300	0.00E+00
1582200	0.00E+00
1583100	0.00E+00
1584000	0.00E+00
1584900	0.00E+00
1585800	0.00E+00
1586700	0.00E+00
1587600	0.00E+00
1588500	0.00E+00
1589400	0.00E+00
1590300	0.00E+00
1591200	0.00E+00
1592100	0.00E+00
1593000	0.00E+00
1593900	0.00E+00
1594800	0.00E+00
1595700	0.00E+00
1596600	0.00E+00
1597500	0.00E+00
1598400	0.00E+00
1599300	2.50E-06
1600200	5.40E-06
1601100	6.80E-06
1602000	6.80E-06
1602900	6.80E-06
1603800	6.80E-06
1604700	6.80E-06
1605600	6.80E-06
1606500	6.80E-06
1607400	6.80E-06
1608300	6.80E-06
1609200	6.80E-06
1610100	5.40E-06
1611000	2.50E-06
1611900	0.00E+00
1612800	0.00E+00
1613700	0.00E+00
1614600	0.00E+00
1615500	0.00E+00
1616400	2.50E-06
1617300	5.68E-05
1618200	5.82E-05
1619100	5.82E-05
1620000	5.82E-05
1620900	5.82E-05
1621800	5.68E-05
1622700	5.39E-05
1623600	5.11E-05
1624500	4.25E-05
1625400	3.68E-05
1626300	3.39E-05
1627200	3.11E-05
1628100	2.82E-05
1629000	2.54E-05
1629900	2.25E-05
1630800	1.97E-05
1631700	1.68E-05
1632600	1.40E-05
1633500	1.11E-05
1634400	8.20E-06
1635300	5.40E-06
1636200	2.50E-06
1637100	0.00E+00
1638000	0.00E+00
1638900	0.00E+00
1639800	0.00E+00
1640700	0.00E+00
1641600	0.00E+00
1642500	0.00E+00
1643400	0.00E+00
1644300	0.00E+00
1645200	0.00E+00
1646100	0.00E+00
1647000	0.00E+00
1647900	0.00E+00
1648800	0.00E+00
1649700	0.00E+00
1650600	0.00E+00
1651500	0.00E+00
1652400	0.00E+00
1653300	0.00E+00
1654200	0.00E+00
1655100	0.00E+00
1656000	0.00E+00
1656900	0.00E+00
1657800	0.00E+00
1658700	0.00E+00
1659600	0.00E+00
1660500	0.00E+00
1661400	0.00E+00
1662300	0.00E+00
1663200	0.00E+00
1664100	0.00E+00
1665000	0.00E+00
1665900	0.00E+00
1666800	0.00E+00
1667700	0.00E+00
1668600	0.00E+00
1669500	0.00E+00
1670400	0.00E+00
1671300	0.00E+00
1672200	0.00E+00
1673100	0.00E+00
1674000	0.00E+00
1674900	0.00E+00
1675800	0.00E+00
1676700	0.00E+00
1677600	0.00E+00
1678500	0.00E+00
1679400	0.00E+00
1680300	0.00E+00
1681200	0.00E+00
1682100	0.00E+00
1683000	0.00E+00
1683900	0.00E+00
1684800	0.00E+00
1685700	2.50E-06
1686600	5.40E-06
1687500	6.80E-06
1688400	6.80E-06
1689300	6.80E-06
1690200	6.80E-06
1691100	6.80E-06
1692000	6.80E-06
1692900	6.80E-06
1693800	6.80E-06
1694700	6.80E-06
1695600	6.80E-06
1696500	5.40E-06
1697400	2.50E-06
1698300	0.00E+00
1699200	0.00E+00
1700100	0.00E+00
1701000	0.00E+00
1701900	0.00E+00
1702800	2.50E-06
1703700	5.68E-05
1704600	5.82E-05
1705500	5.82E-05
1706400	5.82E-05
1707300	5.82E-05
1708200	5.68E-05
1709100	5.39E-05
1710000	5.11E-05
1710900	4.25E-05
1711800	3.68E-05
1712700	3.39E-05
1713600	3.11E-05
1714500	2.82E-05
1715400	2.54E-05
1716300	2.25E-05
1717200	1.97E-05
1718100	1.68E-05
1719000	1.40E-05
1719900	1.11E-05
1720800	8.20E-06
1721700	5.40E-06
1722600	2.50E-06
1723500	0.00E+00
1724400	0.00E+00
1725300	0.00E+00
1726200	0.00E+00
1727100	0.00E+00
1728000	0.00E+00
1728900	0.00E+00
1729800	0.00E+00
1730700	0.00E+00
1731600	0.00E+00
1732500	0.00E+00
1733400	0.00E+00
1734300	0.00E+00
1735200	0.00E+00
1736100	0.00E+00
1737000	0.00E+00
1737900	0.00E+00
1738800	0.00E+00
1739700	0.00E+00
1740600	0.00E+00
1741500	0.00E+00
1742400	0.00E+00
1743300	0.00E+00
1744200	0.00E+00
1745100	0.00E+00
1746000	0.00E+00
1746900	0.00E+00
1747800	0.00E+00
1748700	0.00E+00
1749600	0.00E+00
1750500	0.00E+00
1751400	0.00E+00
1752300	0.00E+00
1753200	0.00E+00
1754100	0.00E+00
1755000	0.00E+00
1755900	0.00E+00
1756800	0.00E+00
1757700	0.00E+00
1758600	0.00E+00
1759500	0.00E+00
1760400	0.00E+00
1761300	0.00E+00
1762200	0.00E+00
1763100	0.00E+00
1764000	0.00E+00
1764900	0.00E+00
1765800	0.00E+00
1766700	0.00E+00
1767600	0.00E+00
1768500	0.00E+00
1769400	0.00E+00
1770300	0.00E+00
1771200	0.00E+00
1772100	2.50E-06
1773000	5.40E-06
1773900	6.80E-06
1774800	6.80E-06
1775700	6.80E-06
1776600	6.80E-06
1777500	6.80E-06
1778400	6.80E-06
1779300	6.80E-06
1780200	6.80E-06
1781100	6.80E-06
1782000	6.80E-06
1782900	5.40E-06
1783800	2.50E-06
1784700	0.00E+00
1785600	0.00E+00
1786500	0.00E+00
1787400	0.00E+00
1788300	0.00E+00
1789200	2.50E-06
1790100	5.68E-05
1791000	5.82E-05
1791900	5.82E-05
1792800	5.82E-05
1793700	5.82E-05
1794600	5.68E-05
1795500	5.39E-05
1796400	5.11E-05
1797300	4.25E-05
1798200	3.68E-05
1799100	3.39E-05
1800000	3.11E-05
1800900	2.82E-05
1801800	2.54E-05
1802700	2.25E-05
1803600	1.97E-05
1804500	1.68E-05
1805400	1.40E-05
1806300	1.11E-05
1807200	8.20E-06
1808100	5.40E-06
1809000	2.50E-06
1809900	0.00E+00
1810800	0.00E+00
1811700	0.00E+00
1812600	0.00E+00
1813500	0.00E+00
1814400	0.00E+00
1815300	0.00E+00
1816200	0.00E+00
1817100	0.00E+00
1818000	0.00E+00
1818900	0.00E+00
1819800	0.00E+00
1820700	0.00E+00
1821600	0.00E+00
1822500	0.00E+00
1823400	0.00E+00
1824300	0.00E+00
1825200	0.00E+00
1826100	0.00E+00
1827000	0.00E+00
1827900	0.00E+00
1828800	0.00E+00
1829700	0.00E+00
1830600	0.00E+00
1831500	0.00E+00
1832400	0.00E+00
1833300	0.00E+00
1834200	0.00E+00
1835100	0.00E+00
1836000	0.00E+00
1836900	0.00E+00
1837800	0.00E+00
1838700	0.00E+00
1839600	0.00E+00
1840500	0.00E+00
1841400	0.00E+00
1842300	0.00E+00
1843200	0.00E+00
1844100	0.00E+00
1845000	0.00E+00
1845900	0.00E+00
1846800	0.00E+00
1847700	0.00E+00
1848600	0.00E+00
1849500	0.00E+00
1850400	0.00E+00
1851300	0.00E+00
1852200	0.00E+00
1853100	0.00E+00
1854000	0.00E+00
1854900	0.00E+00
1855800	0.00E+00
1856700	0.00E+00
1857600	0.00E+00
1858500	2.50E-06
1859400	5.40E-06
1860300	6.80E-06
1861200	6.80E-06
1862100	6.80E-06
1863000	6.80E-06
1863900	6.80E-06
1864800	6.80E-06
1865700	6.80E-06
1866600	6.80E-06
1867500	6.80E-06
1868400	6.80E-06
1869300	5.40E-06
1870200	2.50E-06
1871100	0.00E+00
1872000	0.00E+00
1872900	0.00E+00
1873800	0.00E+00
1874700	0.00E+00
1875600	2.50E-06
1876500	5.68E-05
1877400	5.82E-05
1878300	5.82E-05
1879200	5.82E-05
1880100	5.82E-05
1881000	5.68E-05
1881900	5.39E-05
1882800	5.11E-05
1883700	4.25E-05
1884600	3.68E-05
1885500	3.39E-05
1886400	3.11E-05
1887300	2.82E-05
1888200	2.54E-05
1889100	2.25E-05
1890000	1.97E-05
1890900	1.68E-05
1891800	1.40E-05
1892700	1.11E-05
1893600	8.20E-06
1894500	5.40E-06
1895400	2.50E-06
1896300	0.00E+00
1897200	0.00E+00
1898100	0.00E+00
1899000	0.00E+00
1899900	0.00E+00
1900800	0.00E+00
1901700	0.00E+00
1902600	0.00E+00
1903500	0.00E+00
1904400	0.00E+00
1905300	0.00E+00
1906200	0.00E+00
1907100	0.00E+00
1908000	0.00E+00
1908900	0.00E+00
1909800	0.00E+00
1910700	0.00E+00
1911600	0.00E+00
1912500	0.00E+00
1913400	0.00E+00
1914300	0.00E+00
1915200	0.00E+00
1916100	0.00E+00
1917000	0.00E+00
1917900	0.00E+00
1918800	0.00E+00
1919700	0.00E+00
1920600	0.00E+00
1921500	0.00E+00
1922400	0.00E+00
1923300	0.00E+00
1924200	0.00E+00
1925100	0.00E+00
1926000	0.00E+00
1926900	0.00E+00
1927800	0.00E+00
1928700	0.00E+00
1929600	0.00E+00
1930500	0.00E+00
1931400	0.00E+00
1932300	0.00E+00
1933200	0.00E+00
1934100	0.00E+00
1935000	0.00E+00
1935900	0.00E+00
1936800	0.00E+00
1937700	0.00E+00
1938600	0.00E+00
1939500	0.00E+00
1940400	0.00E+00
1941300	0.00E+00
1942200	0.00E+00
1943100	0.00E+00
1944000	0.00E+00
1944900	2.50E-06
1945800	5.40E-06
1946700	6.80E-06
1947600	6.80E-06
1948500	6.80E-06
1949400	6.80E-06
1950300	6.80E-06
1951200	6.80E-06
1952100	6.80E-06
1953000	6.80E-06
1953900	6.80E-06
1954800	6.80E-06
1955700	5.40E-06
1956600	2.50E-06
1957500	0.00E+00
1958400	0.00E+00
1959300	0.00E+00
1960200	0.00E+00
1961100	0.00E+00
1962000	2.50E-06
1962900	5.68E-05
1963800	5.82E-05
1964700	5.82E-05
1965600	5.82E-05
1966500	5.82E-05
1967400	5.68E-05
1968300	5.39E-05
1969200	5.11E-05
1970100	4.25E-05
1971000	3.68E-05
1971900	3.39E-05
1972800	3.11E-05
1973700	2.82E-05
1974600	2.54E-05
1975500	2.25E-05
1976400	1.97E-05
1977300	1.68E-05
1978200	1.40E-05
1979100	1.11E-05
1980000	8.20E-06
1980900	5.40E-06
1981800	2.50E-06
1982700	0.00E+00
1983600	0.00E+00
1984500	0.00E+00
1985400	0.00E+00
1986300	0.00E+00
1987200	0.00E+00
1988100	0.00E+00
1989000	0.00E+00
1989900	0.00E+00
1990800	0.00E+00
1991700	0.00E+00
1992600	0.00E+00
1993500	0.00E+00
1994400	0.00E+00
1995300	0.00E+00
1996200	0.00E+00
1997100	0.00E+00
1998000	0.00E+00
1998900	0.00E+00
1999800	0.00E+00
2000700	0.00E+00
2001600	0.00E+00
2002500	0.00E+00
2003400	0.00E+00
2004300	0.00E+00
2005200	0.00E+00
2006100	0.00E+00
2007000	0.00E+00
2007900	0.00E+00
2008800	0.00E+00
2009700	0.00E+00
2010600	0.00E+00
2011500	0.00E+00
2012400	0.00E+00
2013300	0.00E+00
2014200	0.00E+00
2015100	0.00E+00
2016000	0.00E+00
2016900	0.00E+00
2017800	0.00E+00
2018700	0.00E+00
2019600	0.00E+00
2020500	0.00E+00
2021400	0.00E+00
2022300	0.00E+00
2023200	0.00E+00
2024100	0.00E+00
2025000	0.00E+00
2025900	0.00E+00
2026800	0.00E+00
2027700	0.00E+00
2028600	0.00E+00
2029500	0.00E+00
2030400	0.00E+00
2031300	2.50E-06
2032200	5.40E-06
2033100	6.80E-06
2034000	6.80E-06
2034900	6.80E-06
2035800	6.80E-06
2036700	6.80E-06
2037600	6.80E-06
2038500	6.80E-06
2039400	6.80E-06
2040300	6.80E-06
2041200	6.80E-06
2042100	5.40E-06
2043000	2.50E-06
2043900	0.00E+00
2044800	0.00E+00
2045700	0.00E+00
2046600	0.00E+00
2047500	0.00E+00
2048400	2.50E-06
2049300	5.68E-05
2050200	5.82E-05
2051100	5.82E-05
2052000	5.82E-05
2052900	5.82E-05
2053800	5.68E-05
2054700	5.39E-05
2055600	5.11E-05
2056500	4.25E-05
2057400	3.68E-05
2058300	3.39E-05
2059200	3.11E-05
2060100	2.82E-05
2061000	2.54E-05
2061900	2.25E-05
2062800	1.97E-05
2063700	1.68E-05
2064600	1.40E-05
2065500	1.11E-05
2066400	8.20E-06
2067300	5.40E-06
2068200	2.50E-06
2069100	0.00E+00
2070000	0.00E+00
2070900	0.00E+00
2071800	0.00E+00
2072700	0.00E+00
2073600	0.00E+00
2074500	0.00E+00
2075400	0.00E+00
2076300	0.00E+00
2077200	0.00E+00
2078100	0.00E+00
2079000	0.00E+00
2079900	0.00E+00
2080800	0.00E+00
2081700	0.00E+00
2082600	0.00E+00
2083500	0.00E+00
2084400	0.00E+00
2085300	0.00E+00
2086200	0.00E+00
2087100	0.00E+00
2088000	0.00E+00
2088900	0.00E+00
2089800	0.00E+00
2090700	0.00E+00
2091600	0.00E+00
2092500	0.00E+00
2093400	0.00E+00
2094300	0.00E+00
2095200	0.00E+00
2096100	0.00E+00
2097000	0.00E+00
2097900	0.00E+00
2098800	0.00E+00
2099700	0.00E+00
2100600	0.00E+00
2101500	0.00E+00
2102400	0.00E+00
2103300	0.00E+00
2104200	0.00E+00
2105100	0.00E+00
2106000	0.00E+00
2106900	0.00E+00
2107800	0.00E+00
2108700	0.00E+00
2109600	0.00E+00
2110500	0.00E+00
2111400	0.00E+00
2112300	0.00E+00
2113200	0.00E+00
2114100	0.00E+00
2115000	0.00E+00
2115900	0.00E+00
2116800	0.00E+00
2117700	2.50E-06
2118600	5.40E-06
2119500	6.80E-06
2120400	6.80E-06
2121300	6.80E-06
2122200	6.80E-06
2123100	6.80E-06
2124000	6.80E-06
2124900	6.80E-06
2125800	6.80E-06
2126700	6.80E-06
2127600	6.80E-06
2128500	5.40E-06
2129400	2.50E-06
2130300	0.00E+00
2131200	0.00E+00
2132100	0.00E+00
2133000	0.00E+00
2133900	0.00E+00
2134800	2.50E-06
2135700	5.68E-05
2136600	5.82E-05
2137500	5.82E-05
2138400	5.82E-05
2139300	5.82E-05
2140200	5.68E-05
2141100	5.39E-05
2142000	5.11E-05
2142900	4.25E-05
2143800	3.68E-05
2144700	3.39E-05
2145600	3.11E-05
2146500	2.82E-05
2147400	2.54E-05
2148300	2.25E-05
2149200	1.97E-05
2150100	1.68E-05
2151000	1.40E-05
2151900	1.11E-05
2152800	8.20E-06
2153700	5.40E-06
2154600	2.50E-06
2155500	0.00E+00
2156400	0.00E+00
2157300	0.00E+00
2158200	0.00E+00
2159100	0.00E+00
2160000	0.00E+00
2160900	0.00E+00
2161800	0.00E+00
2162700	0.00E+00
2163600	0.00E+00
2164500	0.00E+00
2165400	0.00E+00
2166300	0.00E+00
2167200	0.00E+00
2168100	0.00E+00
2169000	0.00E+00
2169900	0.00E+00
2170800	0.00E+00
2171700	0.00E+00
2172600	0.00E+00
2173500	0.00E+00
2174400	0.00E+00
2175300	0.00E+00
2176200	0.00E+00
2177100	0.00E+00
2178000	0.00E+00
2178900	0.00E+00
2179800	0.00E+00
2180700	0.00E+00
2181600	0.00E+00
2182500	0.00E+00
2183400	0.00E+00
2184300	0.00E+00
2185200	0.00E+00
2186100	0.00E+00
2187000	0.00E+00
2187900	0.00E+00
2188800	0.00E+00
2189700	0.00E+00
2190600	0.00E+00
2191500	0.00E+00
2192400	0.00E+00
2193300	0.00E+00
2194200	0.00E+00
2195100	0.00E+00
2196000	0.00E+00
2196900	0.00E+00
2197800	0.00E+00
2198700	0.00E+00
2199600	0.00E+00
2200500	0.00E+00
2201400	0.00E+00
2202300	0.00E+00
2203200	0.00E+00
2204100	2.50E-06
2205000	5.40E-06
2205900	6.80E-06
2206800	6.80E-06
2207700	6.80E-06
2208600	6.80E-06
2209500	6.80E-06
2210400	6.80E-06
2211300	6.80E-06
2212200	6.80E-06
2213100	6.80E-06
2214000	6.80E-06
2214900	5.40E-06
2215800	2.50E-06
2216700	0.00E+00
2217600	0.00E+00
2218500	0.00E+00
2219400	0.00E+00
2220300	0.00E+00
2221200	2.50E-06
2222100	5.68E-05
2223000	5.82E-05
2223900	5.82E-05
2224800	5.82E-05
2225700	5.82E-05
2226600	5.68E-05
2227500	5.39E-05
2228400	5.11E-05
2229300	4.25E-05
2230200	3.68E-05
2231100	3.39E-05
2232000	3.11E-05
2232900	2.82E-05
2233800	2.54E-05
2234700	2.25E-05
2235600	1.97E-05
2236500	1.68E-05
2237400	1.40E-05
2238300	1.11E-05
2239200	8.20E-06
2240100	5.40E-06
2241000	2.50E-06
2241900	0.00E+00
2242800	0.00E+00
2243700	0.00E+00
2244600	0.00E+00
2245500	0.00E+00
2246400	0.00E+00
2247300	0.00E+00
2248200	0.00E+00
2249100	0.00E+00
2250000	0.00E+00
2250900	0.00E+00
2251800	0.00E+00
2252700	0.00E+00
2253600	0.00E+00
2254500	0.00E+00
2255400	0.00E+00
2256300	0.00E+00
2257200	0.00E+00
2258100	0.00E+00
2259000	0.00E+00
2259900	0.00E+00
2260800	0.00E+00
2261700	0.00E+00
2262600	0.00E+00
2263500	0.00E+00
2264400	0.00E+00
2265300	0.00E+00
2266200	0.00E+00
2267100	0.00E+00
2268000	0.00E+00
2268900	0.00E+00
2269800	0.00E+00
2270700	0.00E+00
2271600	0.00E+00
2272500	0.00E+00
2273400	0.00E+00
2274300	0.00E+00
2275200	0.00E+00
2276100	0.00E+00
2277000	0.00E+00
2277900	0.00E+00
2278800	0.00E+00
2279700	0.00E+00
2280600	0.00E+00
2281500	0.00E+00
2282400	0.00E+00
2283300	0.00E+00
2284200	0.00E+00
2285100	0.00E+00
2286000	0.00E+00
2286900	0.00E+00
2287800	0.00E+00
2288700	0.00E+00
2289600	0.00E+00
2290500	2.50E-06
2291400	5.40E-06
2292300	6.80E-06
2293200	6.80E-06
2294100	6.80E-06
2295000	6.80E-06
2295900	6.80E-06
2296800	6.80E-06
2297700	6.80E-06
2298600	6.80E-06
2299500	6.80E-06
2300400	6.80E-06
2301300	5.40E-06
2302200	2.50E-06
2303100	0.00E+00
2304000	0.00E+00
2304900	0.00E+00
2305800	0.00E+00
2306700	0.00E+00
2307600	2.50E-06
2308500	5.68E-05
2309400	5.82E-05
2310300	5.82E-05
2311200	5.82E-05
2312100	5.82E-05
2313000	5.68E-05
2313900	5.39E-05
2314800	5.11E-05
2315700	4.25E-05
2316600	3.68E-05
2317500	3.39E-05
2318400	3.11E-05
2319300	2.82E-05
2320200	2.54E-05
2321100	2.25E-05
2322000	1.97E-05
2322900	1.68E-05
2323800	1.40E-05
2324700	1.11E-05
2325600	8.20E-06
2326500	5.40E-06
2327400	2.50E-06
2328300	0.00E+00
2329200	0.00E+00
2330100	0.00E+00
2331000	0.00E+00
2331900	0.00E+00
2332800	0.00E+00
2333700	0.00E+00
2334600	0.00E+00
2335500	0.00E+00
2336400	0.00E+00
2337300	0.00E+00
2338200	0.00E+00
2339100	0.00E+00
2340000	0.00E+00
2340900	0.00E+00
2341800	0.00E+00
2342700	0.00E+00
2343600	0.00E+00
2344500	0.00E+00
2345400	0.00E+00
2346300	0.00E+00
2347200	0.00E+00
2348100	0.00E+00
2349000	0.00E+00
2349900	0.00E+00
2350800	0.00E+00
2351700	0.00E+00
2352600	0.00E+00
2353500	0.00E+00
2354400	0.00E+00
2355300	0.00E+00
2356200	0.00E+00
2357100	0.00E+00
2358000	0.00E+00
2358900	0.00E+00
2359800	0.00E+00
2360700	0.00E+00
2361600	0.00E+00
2362500	0.00E+00
2363400	0.00E+00
2364300	0.00E+00
2365200	0.00E+00
2366100	0.00E+00
2367000	0.00E+00
2367900	0.00E+00
2368800	0.00E+00
2369700	0.00E+00
2370600	0.00E+00
